SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME
22024,1642278,0022401003,"Mar 19, 2025",NYK @ SAS,L,2,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,2,1,Tyler Kolek
22024,1642278,0022400984,"Mar 17, 2025",NYK vs. MIA,W,3,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,-2,1,Tyler Kolek
22024,1642278,0022400939,"Mar 10, 2025",NYK @ SAC,W,5,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-5,1,Tyler Kolek
22024,1642278,0022400765,"Feb 11, 2025",NYK @ IND,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-6,1,Tyler Kolek
22024,1642278,0022400692,"Feb 01, 2025",NYK vs. LAL,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,0,0,0,1,Tyler Kolek
22024,1642278,0022400653,"Jan 27, 2025",NYK vs. MEM,W,4,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,3,0,0,0,0,3,3,1,Tyler Kolek
22024,1629011,0022401175,"Apr 11, 2025",NYK vs. CLE,L,33,3,4,0.75,0,0,0.0,2,4,0.5,5,2,7,2,2,1,0,3,8,3,1,Mitchell Robinson
22024,1629011,0022401151,"Apr 08, 2025",NYK vs. BOS,L,16,2,3,0.667,0,0,0.0,0,0,0.0,4,3,7,1,1,2,0,0,4,-1,1,Mitchell Robinson
22024,1629011,0022401140,"Apr 06, 2025",NYK vs. PHX,W,13,1,2,0.5,0,0,0.0,0,0,0.0,1,1,2,1,1,1,1,3,2,-4,1,Mitchell Robinson
22024,1629011,0022401098,"Apr 01, 2025",NYK vs. PHI,W,21,5,9,0.556,0,0,0.0,4,4,1.0,7,7,14,0,1,2,1,2,14,6,1,Mitchell Robinson
22024,1629011,0022401082,"Mar 30, 2025",NYK vs. POR,W,14,1,1,1.0,0,0,0.0,0,0,0.0,1,3,4,2,0,2,2,0,2,19,1,Mitchell Robinson
22024,1629011,0022401070,"Mar 28, 2025",NYK @ MIL,W,18,1,2,0.5,0,0,0.0,0,0,0.0,4,6,10,1,1,0,0,2,2,2,1,Mitchell Robinson
22024,1629011,0022401056,"Mar 26, 2025",NYK vs. LAC,L,13,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,1,0,1,0,-22,1,Mitchell Robinson
22024,1629011,0022401026,"Mar 22, 2025",NYK vs. WAS,W,17,2,3,0.667,0,0,0.0,0,0,0.0,3,2,5,1,0,1,1,1,4,-8,1,Mitchell Robinson
22024,1629011,0022401003,"Mar 19, 2025",NYK @ SAS,L,17,5,6,0.833,0,0,0.0,3,6,0.5,5,6,11,0,1,2,0,1,13,3,1,Mitchell Robinson
22024,1629011,0022400984,"Mar 17, 2025",NYK vs. MIA,W,24,5,7,0.714,0,0,0.0,0,0,0.0,5,4,9,1,2,2,0,0,10,8,1,Mitchell Robinson
22024,1629011,0022400974,"Mar 15, 2025",NYK @ GSW,L,16,1,3,0.333,0,0,0.0,0,0,0.0,3,2,5,0,0,1,0,1,2,4,1,Mitchell Robinson
22024,1629011,0022400953,"Mar 12, 2025",NYK @ POR,W,19,1,1,1.0,0,0,0.0,1,2,0.5,3,1,4,1,2,2,2,4,3,-10,1,Mitchell Robinson
22024,1629011,0022400939,"Mar 10, 2025",NYK @ SAC,W,16,1,1,1.0,0,0,0.0,0,0,0.0,2,3,5,1,4,0,2,3,2,26,1,Mitchell Robinson
22024,1629011,0022400903,"Mar 06, 2025",NYK @ LAL,L,13,2,3,0.667,0,0,0.0,2,2,1.0,2,2,4,0,1,0,0,1,6,2,1,Mitchell Robinson
22024,1629011,0022400885,"Mar 04, 2025",NYK vs. GSW,L,15,3,6,0.5,0,0,0.0,1,1,1.0,4,1,5,0,0,0,1,2,7,-10,1,Mitchell Robinson
22024,1628969,0022401188,"Apr 13, 2025",NYK @ BKN,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,Mikal Bridges
22024,1628969,0022401175,"Apr 11, 2025",NYK vs. CLE,L,36,6,13,0.462,1,5,0.2,4,5,0.8,2,0,2,8,1,0,0,2,17,-14,1,Mikal Bridges
22024,1628969,0022401167,"Apr 10, 2025",NYK @ DET,L,33,7,10,0.7,1,2,0.5,2,2,1.0,1,1,2,7,2,1,3,3,17,-11,1,Mikal Bridges
22024,1628969,0022401151,"Apr 08, 2025",NYK vs. BOS,L,38,6,15,0.4,2,6,0.333,0,0,0.0,1,3,4,4,0,1,2,4,14,-2,1,Mikal Bridges
22024,1628969,0022401140,"Apr 06, 2025",NYK vs. PHX,W,39,8,14,0.571,2,3,0.667,4,4,1.0,0,6,6,4,0,1,2,1,22,11,1,Mikal Bridges
22024,1628969,0022401128,"Apr 05, 2025",NYK @ ATL,W,33,9,13,0.692,2,3,0.667,0,0,0.0,1,2,3,5,0,0,1,2,20,24,1,Mikal Bridges
22024,1628969,0022401103,"Apr 02, 2025",NYK @ CLE,L,36,3,6,0.5,0,1,0.0,2,2,1.0,1,1,2,3,1,0,2,3,8,-18,1,Mikal Bridges
22024,1628969,0022401098,"Apr 01, 2025",NYK vs. PHI,W,36,6,16,0.375,2,6,0.333,0,0,0.0,1,1,2,4,0,0,2,3,14,23,1,Mikal Bridges
22024,1628969,0022401082,"Mar 30, 2025",NYK vs. POR,W,40,12,22,0.545,2,6,0.333,2,2,1.0,0,2,2,7,0,1,3,4,28,14,1,Mikal Bridges
22024,1628969,0022401070,"Mar 28, 2025",NYK @ MIL,W,38,12,24,0.5,2,6,0.333,0,0,0.0,0,3,3,5,2,0,1,0,26,3,1,Mikal Bridges
22024,1628969,0022401056,"Mar 26, 2025",NYK vs. LAC,L,40,7,16,0.438,1,5,0.2,2,2,1.0,0,4,4,9,1,0,2,2,17,2,1,Mikal Bridges
22024,1628969,0022401048,"Mar 25, 2025",NYK vs. DAL,W,34,9,14,0.643,2,4,0.5,1,1,1.0,0,1,1,1,0,1,1,2,21,17,1,Mikal Bridges
22024,1628969,0022401026,"Mar 22, 2025",NYK vs. WAS,W,38,10,20,0.5,4,8,0.5,3,3,1.0,3,3,6,4,3,1,5,0,27,25,1,Mikal Bridges
22024,1628969,0022401010,"Mar 20, 2025",NYK @ CHA,L,33,5,11,0.455,0,4,0.0,6,8,0.75,0,4,4,6,3,0,1,0,16,-9,1,Mikal Bridges
22024,1628969,0022401003,"Mar 19, 2025",NYK @ SAS,L,32,5,13,0.385,1,4,0.25,3,3,1.0,3,2,5,7,0,0,3,1,14,-3,1,Mikal Bridges
22024,1641817,0022401188,"Apr 13, 2025",NYK @ BKN,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,1,Anton Watson
22024,1641817,0022401103,"Apr 02, 2025",NYK @ CLE,L,2,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,1,0,0,1,0,0,1,Anton Watson
22024,1641817,0022401056,"Mar 26, 2025",NYK vs. LAC,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1,Anton Watson
22024,1641817,0022401048,"Mar 25, 2025",NYK vs. DAL,W,4,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,2,-8,1,Anton Watson
22024,1641817,0022401026,"Mar 22, 2025",NYK vs. WAS,W,3,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,1,1,Anton Watson
22024,1641817,0022401010,"Mar 20, 2025",NYK @ CHA,L,2,1,2,0.5,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,2,1,Anton Watson
22024,1641817,0022401003,"Mar 19, 2025",NYK @ SAS,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1,Anton Watson
22024,1641817,0022400984,"Mar 17, 2025",NYK vs. MIA,W,3,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,-2,1,Anton Watson
22024,1641817,0022400939,"Mar 10, 2025",NYK @ SAC,W,4,0,3,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,0,0,-5,1,Anton Watson
22024,1626157,0022401167,"Apr 10, 2025",NYK @ DET,L,29,10,19,0.526,0,1,0.0,5,5,1.0,4,6,10,5,1,0,7,4,25,-5,1,Karl-Anthony Towns
22024,1626157,0022401151,"Apr 08, 2025",NYK vs. BOS,L,43,14,21,0.667,1,3,0.333,5,7,0.714,2,12,14,2,1,1,0,4,34,1,1,Karl-Anthony Towns
22024,1626157,0022401140,"Apr 06, 2025",NYK vs. PHX,W,36,7,13,0.538,0,3,0.0,5,6,0.833,2,11,13,1,1,1,1,3,19,16,1,Karl-Anthony Towns
22024,1626157,0022401128,"Apr 05, 2025",NYK @ ATL,W,33,10,15,0.667,2,3,0.667,8,9,0.889,2,9,11,3,0,0,3,1,30,27,1,Karl-Anthony Towns
22024,1626157,0022401103,"Apr 02, 2025",NYK @ CLE,L,34,9,16,0.563,1,3,0.333,6,7,0.857,3,10,13,1,0,0,7,5,25,-9,1,Karl-Anthony Towns
22024,1626157,0022401082,"Mar 30, 2025",NYK vs. POR,W,32,4,13,0.308,1,2,0.5,1,1,1.0,3,8,11,2,1,2,2,3,10,1,1,Karl-Anthony Towns
22024,1626157,0022401070,"Mar 28, 2025",NYK @ MIL,W,32,6,16,0.375,1,3,0.333,1,1,1.0,4,6,10,1,2,0,3,5,14,9,1,Karl-Anthony Towns
22024,1626157,0022401056,"Mar 26, 2025",NYK vs. LAC,L,39,11,20,0.55,4,7,0.571,8,10,0.8,1,13,14,4,2,0,4,2,34,2,1,Karl-Anthony Towns
22024,1626157,0022401048,"Mar 25, 2025",NYK vs. DAL,W,34,10,19,0.526,2,7,0.286,4,8,0.5,2,10,12,11,1,0,3,3,26,23,1,Karl-Anthony Towns
22024,1626157,0022401026,"Mar 22, 2025",NYK vs. WAS,W,37,10,20,0.5,1,5,0.2,10,13,0.769,0,11,11,1,2,1,3,2,31,20,1,Karl-Anthony Towns
22024,1626157,0022401010,"Mar 20, 2025",NYK @ CHA,L,36,10,21,0.476,2,4,0.5,2,2,1.0,1,9,10,3,0,0,1,2,24,-15,1,Karl-Anthony Towns
22024,1626157,0022401003,"Mar 19, 2025",NYK @ SAS,L,35,11,21,0.524,2,5,0.4,8,9,0.889,4,5,9,2,1,0,3,1,32,-13,1,Karl-Anthony Towns
22024,1626157,0022400984,"Mar 17, 2025",NYK vs. MIA,W,31,10,17,0.588,3,5,0.6,0,0,0.0,3,4,7,3,0,1,3,3,23,16,1,Karl-Anthony Towns
22024,1626157,0022400974,"Mar 15, 2025",NYK @ GSW,L,30,12,21,0.571,3,5,0.6,2,2,1.0,5,7,12,3,0,1,2,6,29,-1,1,Karl-Anthony Towns
22024,1626157,0022400953,"Mar 12, 2025",NYK @ POR,W,39,8,12,0.667,2,4,0.5,3,4,0.75,3,4,7,4,2,1,3,3,21,12,1,Karl-Anthony Towns
22024,1629013,0022401188,"Apr 13, 2025",NYK @ BKN,W,40,9,17,0.529,7,13,0.538,4,4,1.0,1,1,2,0,1,0,0,2,29,12,1,Landry Shamet
22024,1629013,0022401175,"Apr 11, 2025",NYK vs. CLE,L,21,5,12,0.417,5,11,0.455,0,0,0.0,1,2,3,0,0,0,0,0,15,1,1,Landry Shamet
22024,1629013,0022401167,"Apr 10, 2025",NYK @ DET,L,15,3,4,0.75,2,3,0.667,1,1,1.0,0,0,0,2,0,0,0,1,9,2,1,Landry Shamet
22024,1629013,0022401151,"Apr 08, 2025",NYK vs. BOS,L,7,1,2,0.5,1,1,1.0,0,0,0.0,0,2,2,0,0,0,0,0,3,3,1,Landry Shamet
22024,1629013,0022401140,"Apr 06, 2025",NYK vs. PHX,W,14,2,3,0.667,1,2,0.5,0,0,0.0,0,1,1,0,0,0,1,1,5,7,1,Landry Shamet
22024,1629013,0022401128,"Apr 05, 2025",NYK @ ATL,W,30,4,11,0.364,4,10,0.4,0,0,0.0,1,3,4,2,1,0,3,2,12,4,1,Landry Shamet
22024,1629013,0022401103,"Apr 02, 2025",NYK @ CLE,L,26,2,7,0.286,1,5,0.2,0,0,0.0,1,1,2,0,0,0,0,1,5,-11,1,Landry Shamet
22024,1629013,0022401098,"Apr 01, 2025",NYK vs. PHI,W,34,7,12,0.583,6,11,0.545,0,0,0.0,0,2,2,1,0,0,1,1,20,11,1,Landry Shamet
22024,1629013,0022401082,"Mar 30, 2025",NYK vs. POR,W,19,4,9,0.444,3,6,0.5,0,0,0.0,0,4,4,0,1,0,0,2,11,22,1,Landry Shamet
22024,1629013,0022401070,"Mar 28, 2025",NYK @ MIL,W,20,5,8,0.625,3,5,0.6,0,0,0.0,0,0,0,2,1,0,0,0,13,12,1,Landry Shamet
22024,1629013,0022401056,"Mar 26, 2025",NYK vs. LAC,L,19,2,5,0.4,2,5,0.4,0,0,0.0,1,1,2,2,0,0,0,3,6,-29,1,Landry Shamet
22024,1629013,0022401048,"Mar 25, 2025",NYK vs. DAL,W,19,4,7,0.571,1,4,0.25,2,4,0.5,0,0,0,0,0,0,0,1,11,16,1,Landry Shamet
22024,1629013,0022401026,"Mar 22, 2025",NYK vs. WAS,W,15,1,4,0.25,1,4,0.25,0,0,0.0,0,1,1,1,0,0,1,4,3,-8,1,Landry Shamet
22024,1629013,0022401010,"Mar 20, 2025",NYK @ CHA,L,19,0,3,0.0,0,3,0.0,0,0,0.0,0,0,0,0,1,0,1,0,0,-9,1,Landry Shamet
22024,1629013,0022401003,"Mar 19, 2025",NYK @ SAS,L,21,1,6,0.167,0,5,0.0,0,0,0.0,0,2,2,0,0,0,1,2,2,4,1,Landry Shamet
22024,1630574,0022400838,"Feb 26, 2025",NYK vs. PHI,W,16,4,5,0.8,0,0,0.0,0,0,0.0,2,0,2,0,0,1,3,3,8,1,1,Ariel Hukporti
22024,1630574,0022400797,"Feb 21, 2025",NYK @ CLE,L,19,2,2,1.0,0,0,0.0,0,2,0.0,1,1,2,3,1,1,2,4,4,-16,1,Ariel Hukporti
22024,1630574,0022400792,"Feb 20, 2025",NYK vs. CHI,W,17,1,1,1.0,0,0,0.0,0,0,0.0,1,4,5,0,0,1,0,3,2,2,1,Ariel Hukporti
22024,1630574,0022400773,"Feb 12, 2025",NYK vs. ATL,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,1,0,-1,1,Ariel Hukporti
22024,1630574,0022400765,"Feb 11, 2025",NYK @ IND,W,6,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,2,0,0,-7,1,Ariel Hukporti
22024,1630574,0022400748,"Feb 08, 2025",NYK vs. BOS,L,8,0,2,0.0,0,0,0.0,0,0,0.0,2,2,4,0,0,0,2,2,0,4,1,Ariel Hukporti
22024,1630574,0022400713,"Feb 04, 2025",NYK @ TOR,W,19,3,3,1.0,0,0,0.0,0,1,0.0,1,4,5,2,0,0,0,0,6,8,1,Ariel Hukporti
22024,1630574,0022400702,"Feb 03, 2025",NYK vs. HOU,W,8,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,1,0,4,0,-14,1,Ariel Hukporti
22024,1630574,0022400692,"Feb 01, 2025",NYK vs. LAL,L,2,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,1,Ariel Hukporti
22024,1630574,0022400653,"Jan 27, 2025",NYK vs. MEM,W,2,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,0,2,5,1,Ariel Hukporti
22024,1630574,0022400578,"Jan 17, 2025",NYK vs. MIN,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1,Ariel Hukporti
22024,1630574,0022400539,"Jan 12, 2025",NYK vs. MIL,W,5,0,0,0.0,0,0,0.0,0,0,0.0,1,3,4,0,0,1,1,0,0,4,1,Ariel Hukporti
22024,1630574,0022400529,"Jan 10, 2025",NYK vs. OKC,L,13,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,0,0,2,0,1,2,1,1,Ariel Hukporti
22024,1630574,0022400367,"Dec 19, 2024",NYK @ MIN,W,2,0,0,0.0,0,0,0.0,1,2,0.5,1,1,2,0,0,0,1,0,1,-1,1,Ariel Hukporti
22024,1630574,0022400343,"Dec 07, 2024",NYK vs. DET,L,15,4,4,1.0,0,0,0.0,1,2,0.5,0,2,2,2,0,0,1,0,9,-13,1,Ariel Hukporti
22024,1630228,0022401183,"Apr 11, 2025",GSW @ POR,W,17,2,7,0.286,0,2,0.0,6,8,0.75,1,4,5,0,1,1,1,1,10,4,1,Jonathan Kuminga
22024,1630228,0022401163,"Apr 09, 2025",GSW vs. SAS,L,18,5,10,0.5,1,4,0.25,1,2,0.5,1,2,3,1,0,0,1,2,12,-2,1,Jonathan Kuminga
22024,1630228,0022401154,"Apr 08, 2025",GSW @ PHX,W,21,4,9,0.444,0,2,0.0,2,2,1.0,2,1,3,3,0,0,2,2,10,9,1,Jonathan Kuminga
22024,1630228,0022401143,"Apr 06, 2025",GSW vs. HOU,L,19,4,9,0.444,1,4,0.25,0,0,0.0,1,6,7,3,1,0,3,2,9,9,1,Jonathan Kuminga
22024,1630228,0022401125,"Apr 04, 2025",GSW vs. DEN,W,18,3,9,0.333,0,1,0.0,0,0,0.0,0,1,1,1,0,0,2,2,6,0,1,Jonathan Kuminga
22024,1630228,0022401117,"Apr 03, 2025",GSW @ LAL,W,25,7,12,0.583,1,3,0.333,3,5,0.6,2,7,9,4,0,1,0,3,18,9,1,Jonathan Kuminga
22024,1630228,0022401086,"Mar 30, 2025",GSW @ SAS,W,7,1,2,0.5,0,0,0.0,2,2,1.0,0,1,1,0,0,0,1,1,4,9,1,Jonathan Kuminga
22024,1630228,0022401072,"Mar 28, 2025",GSW @ NOP,W,23,5,9,0.556,0,2,0.0,6,8,0.75,1,7,8,3,1,0,1,3,16,-5,1,Jonathan Kuminga
22024,1630228,0022401047,"Mar 25, 2025",GSW @ MIA,L,25,4,10,0.4,1,3,0.333,6,9,0.667,0,2,2,2,2,0,1,0,15,-13,1,Jonathan Kuminga
22024,1630228,0022401025,"Mar 22, 2025",GSW @ ATL,L,22,6,14,0.429,1,4,0.25,3,3,1.0,0,2,2,2,0,0,1,0,16,-18,1,Jonathan Kuminga
22024,1630228,0022401005,"Mar 20, 2025",GSW vs. TOR,W,25,7,15,0.467,1,5,0.2,1,1,1.0,0,4,4,3,2,0,2,3,16,-2,1,Jonathan Kuminga
22024,1630228,0022401012,"Mar 18, 2025",GSW vs. MIL,W,24,2,10,0.2,0,2,0.0,6,6,1.0,1,1,2,2,0,0,2,4,10,-11,1,Jonathan Kuminga
22024,1630228,0022400990,"Mar 17, 2025",GSW vs. DEN,L,28,4,11,0.364,0,2,0.0,5,8,0.625,0,3,3,4,1,0,3,3,13,6,1,Jonathan Kuminga
22024,1630228,0022400974,"Mar 15, 2025",GSW vs. NYK,W,20,3,8,0.375,0,0,0.0,4,6,0.667,3,2,5,5,0,1,1,1,10,-10,1,Jonathan Kuminga
22024,1630228,0022400957,"Mar 13, 2025",GSW vs. SAC,W,20,7,10,0.7,0,1,0.0,4,6,0.667,0,3,3,1,1,0,0,2,18,8,1,Jonathan Kuminga
22024,1627780,0022401198,"Apr 13, 2025",GSW vs. LAC,L,25,1,4,0.25,0,1,0.0,0,0,0.0,1,3,4,3,1,0,1,2,2,4,1,Gary Payton II
22024,1627780,0022401183,"Apr 11, 2025",GSW @ POR,W,14,1,2,0.5,0,0,0.0,0,0,0.0,0,3,3,1,2,0,3,3,2,6,2,Gary Payton II
22024,1627780,0022401143,"Apr 06, 2025",GSW vs. HOU,L,20,7,14,0.5,2,5,0.4,0,0,0.0,3,2,5,2,3,0,0,2,16,3,1,Gary Payton II
22024,1627780,0022401125,"Apr 04, 2025",GSW vs. DEN,W,2,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-4,1,Gary Payton II
22024,1627780,0022401047,"Mar 25, 2025",GSW @ MIA,L,20,2,2,1.0,0,0,0.0,0,0,0.0,2,5,7,2,2,0,2,3,4,-21,1,Gary Payton II
22024,1627780,0022401025,"Mar 22, 2025",GSW @ ATL,L,17,5,7,0.714,1,1,1.0,0,0,0.0,0,4,4,0,0,0,0,1,11,6,1,Gary Payton II
22024,1627780,0022401012,"Mar 18, 2025",GSW vs. MIL,W,17,3,7,0.429,2,5,0.4,0,0,0.0,0,0,0,1,1,0,0,1,8,7,1,Gary Payton II
22024,1627780,0022400990,"Mar 17, 2025",GSW vs. DEN,L,26,8,10,0.8,2,3,0.667,0,1,0.0,1,2,3,1,3,1,0,3,18,-1,1,Gary Payton II
22024,1627780,0022400974,"Mar 15, 2025",GSW vs. NYK,W,25,3,5,0.6,0,1,0.0,0,0,0.0,0,4,4,2,2,1,0,1,6,12,1,Gary Payton II
22024,1627780,0022400957,"Mar 13, 2025",GSW vs. SAC,W,21,4,6,0.667,3,4,0.75,0,0,0.0,1,3,4,2,0,0,1,1,11,11,1,Gary Payton II
22024,1627780,0022400938,"Mar 10, 2025",GSW vs. POR,W,28,11,16,0.688,4,6,0.667,0,0,0.0,1,1,2,1,1,1,1,2,26,14,1,Gary Payton II
22024,1627780,0022400919,"Mar 08, 2025",GSW vs. DET,W,22,0,1,0.0,0,0,0.0,2,2,1.0,0,2,2,1,3,0,0,5,2,3,1,Gary Payton II
22024,1627780,0022400901,"Mar 06, 2025",GSW @ BKN,W,21,7,12,0.583,0,2,0.0,2,2,1.0,3,6,9,1,0,0,2,3,16,-15,1,Gary Payton II
22024,1627780,0022400875,"Mar 03, 2025",GSW @ CHA,W,10,4,7,0.571,1,4,0.25,0,0,0.0,0,2,2,0,1,1,0,2,9,6,1,Gary Payton II
22024,1627780,0022400864,"Mar 01, 2025",GSW @ PHI,L,23,7,11,0.636,0,2,0.0,1,2,0.5,4,3,7,4,1,0,0,2,15,8,1,Gary Payton II
22024,1630541,0022401198,"Apr 13, 2025",GSW vs. LAC,L,31,2,4,0.5,0,1,0.0,0,0,0.0,0,0,0,2,3,2,1,4,4,-14,1,Moses Moody
22024,1630541,0022401183,"Apr 11, 2025",GSW @ POR,W,23,3,10,0.3,2,5,0.4,1,1,1.0,1,1,2,1,2,0,1,3,9,9,1,Moses Moody
22024,1630541,0022401163,"Apr 09, 2025",GSW vs. SAS,L,31,3,11,0.273,1,7,0.143,0,0,0.0,3,5,8,1,1,0,1,1,7,-5,1,Moses Moody
22024,1630541,0022401154,"Apr 08, 2025",GSW @ PHX,W,18,2,5,0.4,1,2,0.5,0,0,0.0,1,2,3,0,2,1,1,1,5,19,1,Moses Moody
22024,1630541,0022401143,"Apr 06, 2025",GSW vs. HOU,L,14,1,7,0.143,1,4,0.25,0,2,0.0,1,2,3,0,2,0,0,1,3,-11,1,Moses Moody
22024,1630541,0022401125,"Apr 04, 2025",GSW vs. DEN,W,25,2,3,0.667,2,2,1.0,2,2,1.0,0,3,3,0,2,0,1,1,8,9,1,Moses Moody
22024,1630541,0022401117,"Apr 03, 2025",GSW @ LAL,W,29,3,7,0.429,3,6,0.5,4,4,1.0,0,2,2,3,0,0,2,2,13,-4,1,Moses Moody
22024,1630541,0022401100,"Apr 01, 2025",GSW @ MEM,W,36,4,8,0.5,2,5,0.4,0,0,0.0,2,2,4,1,0,1,2,4,10,4,1,Moses Moody
22024,1630541,0022401086,"Mar 30, 2025",GSW @ SAS,W,25,7,11,0.636,3,6,0.5,3,4,0.75,0,3,3,3,3,1,2,2,20,21,1,Moses Moody
22024,1630541,0022401072,"Mar 28, 2025",GSW @ NOP,W,20,3,7,0.429,1,3,0.333,0,0,0.0,0,1,1,1,0,0,1,1,7,1,1,Moses Moody
22024,1630541,0022401047,"Mar 25, 2025",GSW @ MIA,L,25,3,13,0.231,0,9,0.0,1,1,1.0,1,0,1,2,0,0,0,1,7,-23,1,Moses Moody
22024,1630541,0022401025,"Mar 22, 2025",GSW @ ATL,L,35,7,13,0.538,3,8,0.375,3,3,1.0,1,3,4,5,2,1,2,3,20,-2,1,Moses Moody
22024,1630541,0022401005,"Mar 20, 2025",GSW vs. TOR,W,27,0,5,0.0,0,3,0.0,4,4,1.0,0,1,1,2,2,1,1,1,4,4,1,Moses Moody
22024,1630541,0022401012,"Mar 18, 2025",GSW vs. MIL,W,25,2,9,0.222,1,5,0.2,2,2,1.0,2,5,7,3,0,0,0,2,7,0,1,Moses Moody
22024,1630541,0022400990,"Mar 17, 2025",GSW vs. DEN,L,25,4,9,0.444,1,4,0.25,0,0,0.0,2,0,2,0,2,1,0,2,9,-12,1,Moses Moody
22024,1641764,0022401198,"Apr 13, 2025",GSW vs. LAC,L,43,7,11,0.636,2,4,0.5,3,5,0.6,1,6,7,4,2,1,2,4,19,12,1,Brandin Podziemski
22024,1641764,0022401183,"Apr 11, 2025",GSW @ POR,W,30,4,11,0.364,2,6,0.333,0,0,0.0,1,6,7,3,2,0,0,0,10,31,1,Brandin Podziemski
22024,1641764,0022401163,"Apr 09, 2025",GSW vs. SAS,L,33,3,11,0.273,1,5,0.2,0,0,0.0,1,2,3,5,0,0,2,2,7,0,1,Brandin Podziemski
22024,1641764,0022401154,"Apr 08, 2025",GSW @ PHX,W,22,7,12,0.583,4,6,0.667,4,4,1.0,1,4,5,3,1,0,2,1,22,20,1,Brandin Podziemski
22024,1641764,0022401143,"Apr 06, 2025",GSW vs. HOU,L,31,7,14,0.5,4,9,0.444,1,1,1.0,0,6,6,4,1,0,4,0,19,-18,1,Brandin Podziemski
22024,1641764,0022401125,"Apr 04, 2025",GSW vs. DEN,W,36,10,16,0.625,4,8,0.5,2,2,1.0,0,8,8,6,2,0,3,2,26,11,1,Brandin Podziemski
22024,1641764,0022401117,"Apr 03, 2025",GSW @ LAL,W,36,10,17,0.588,8,10,0.8,0,0,0.0,3,5,8,6,1,0,1,2,28,5,1,Brandin Podziemski
22024,1641764,0022401100,"Apr 01, 2025",GSW @ MEM,W,28,4,11,0.364,0,4,0.0,0,0,0.0,1,4,5,1,0,0,0,3,8,-2,1,Brandin Podziemski
22024,1641764,0022401086,"Mar 30, 2025",GSW @ SAS,W,27,9,14,0.643,7,9,0.778,2,2,1.0,1,5,6,5,1,0,2,0,27,22,1,Brandin Podziemski
22024,1641764,0022401072,"Mar 28, 2025",GSW @ NOP,W,31,4,11,0.364,1,7,0.143,1,2,0.5,0,6,6,2,1,0,0,3,10,9,1,Brandin Podziemski
22024,1641764,0022401047,"Mar 25, 2025",GSW @ MIA,L,30,6,16,0.375,2,6,0.333,0,1,0.0,1,2,3,4,2,0,1,1,14,-4,1,Brandin Podziemski
22024,1641764,0022401025,"Mar 22, 2025",GSW @ ATL,L,36,6,14,0.429,5,8,0.625,2,2,1.0,1,7,8,4,1,0,2,2,19,-8,1,Brandin Podziemski
22024,1641764,0022401005,"Mar 20, 2025",GSW vs. TOR,W,35,6,14,0.429,3,7,0.429,0,0,0.0,1,2,3,1,1,0,0,1,15,7,1,Brandin Podziemski
22024,1641764,0022401012,"Mar 18, 2025",GSW vs. MIL,W,29,6,10,0.6,4,7,0.571,1,2,0.5,1,6,7,1,1,0,2,0,17,3,1,Brandin Podziemski
22024,1641764,0022400901,"Mar 06, 2025",GSW @ BKN,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1,Brandin Podziemski
